岡崎も金髪にしよう,2018-06-12 22:07:51,-0.0760197
前線はこっちのほうがええな,2018-06-12 22:07:51,-0.537101
KIRIN,2018-06-12 22:07:51,0
ガリガリ君,2018-06-12 22:07:51,0
遊んですごした成果を,2018-06-12 22:07:52,-0.30776695
ガッシュw,2018-06-12 22:07:52,-0.298576
132人抜き達成！,2018-06-12 22:07:52,-0.44023249999999997
戸田は赤に,2018-06-12 22:07:53,-0.433468
いい意識,2018-06-12 22:07:57,-0.759317
おおさこいないとかおれ得,2018-06-12 22:07:57,-0.5387653333333334
裏へ,2018-06-12 22:07:58,-0.343719
思い切りいいな,2018-06-12 22:07:58,0.482655
まあおｋ,2018-06-12 22:07:58,-0.443848
いいね,2018-06-12 22:07:58,0
ええやんけ,2018-06-12 22:07:58,0
おしいいい,2018-06-12 22:07:58,0
ええやん,2018-06-12 22:07:58,0
いいねらい,2018-06-12 22:07:58,0
ムトオ,2018-06-12 22:08:02,0
柴崎やべえなｗ,2018-06-12 22:08:02,-0.278384
縦パス,2018-06-12 22:08:02,-0.3303835
いいぞ柴崎,2018-06-12 22:08:02,0
スタメン決められないんだろ,2018-06-12 22:08:02,-0.9616465000000001
キャンチョメは能力が強すぎる,2018-06-12 22:08:03,-0.294631
おしい,2018-06-12 22:08:03,0
柴崎もう当確だろ,2018-06-12 22:08:03,-0.676759
まあ結果が全てだよ本番は,2018-06-12 22:08:03,-0.5485043333333334
無糖,2018-06-12 22:08:03,-0.528996
このメンツでいい,2018-06-12 22:08:06,0
広告集めたなあ,2018-06-12 22:08:07,-0.729344
しばいいね,2018-06-12 22:08:07,0
ハリルのサッカー,2018-06-12 22:08:07,-0.540935
おそい,2018-06-12 22:08:07,0
結局ハリルじゃん,2018-06-12 22:08:07,-0.463789
鹿島でいいわ,2018-06-12 22:08:07,0
おお,2018-06-12 22:08:08,0
学いいね,2018-06-12 22:08:08,-0.355066
ええぞ,2018-06-12 22:08:08,0
お,2018-06-12 22:08:12,0
のびのびやってるな,2018-06-12 22:08:12,0
おお,2018-06-12 22:08:13,0
まあ思い出枠だし気楽にやれや,2018-06-12 22:08:13,-0.1764036
ガリガリ君出世したな,2018-06-12 22:08:13,0.980949
ハリル時代思い出す,2018-06-12 22:08:13,-0.7378085
やっぱり本高,2018-06-12 22:08:13,-0.39180466666666663
イケメンＪＡＰＡＮ,2018-06-12 22:08:13,0
お,2018-06-12 22:08:13,0
おっ,2018-06-12 22:08:13,0
でた,2018-06-12 22:08:18,0
ぴー,2018-06-12 22:08:18,0
いいじゃん,2018-06-12 22:08:18,0
いいぞ,2018-06-12 22:08:18,0
動きええやん,2018-06-12 22:08:18,-0.827219
いいですよ,2018-06-12 22:08:18,0
ええやん,2018-06-12 22:08:18,0
おお,2018-06-12 22:08:18,0
いいね,2018-06-12 22:08:18,0
それでこそ岡崎,2018-06-12 22:08:19,0
コケるのが仕事,2018-06-12 22:08:23,-0.958117
やっぱ攻撃は柴崎頼みだな,2018-06-12 22:08:23,-0.684723
１軍じゃん,2018-06-12 22:08:23,-0.506476
ホンダやんけ。。。」,2018-06-12 22:08:23,0
もろた,2018-06-12 22:08:23,0
このメンバーで良くね？？？,2018-06-12 22:08:23,0.3312435
これでいいんだよこれでぇ,2018-06-12 22:08:24,0
キープしろよ,2018-06-12 22:08:24,-0.196434
フサフサ,2018-06-12 22:08:24,0
コケ崎,2018-06-12 22:08:24,-0.480486
デユエルできそうなの？？,2018-06-12 22:08:28,0
ふえてるーーーーー,2018-06-12 22:08:28,0
負けたら引退,2018-06-12 22:08:28,-0.5973325
柴崎いいで,2018-06-12 22:08:28,0
柴崎は必要だわ,2018-06-12 22:08:28,-0.924249
香川でてないの？,2018-06-12 22:08:28,-0.999882
本田いらねええ,2018-06-12 22:08:28,-0.624306
日本つええええええええええ,2018-06-12 22:08:28,0
みんなやる気か,2018-06-12 22:08:28,0
変わったな,2018-06-12 22:08:29,0
岡崎いらなかったわ,2018-06-12 22:08:32,-0.999882
ハリルに近い,2018-06-12 22:08:32,-0.920652
なにダラダラやってるの,2018-06-12 22:08:32,0
スイス相手にやれ,2018-06-12 22:08:32,0
強化中,2018-06-12 22:08:32,0.20425299999999996
誰蹴るん？,2018-06-12 22:08:33,-0.969362
このスタメンええやん,2018-06-12 22:08:33,0
おｃ,2018-06-12 22:08:34,0
次の金髪は誰だ,2018-06-12 22:08:34,-0.32223235
２軍の方が強いから,2018-06-12 22:08:34,-0.490104
今のところ縦への意志がある,2018-06-12 22:08:37,-0.37759505000000004
開始3分でいい悪いなんてわからんよ,2018-06-12 22:08:37,-0.6275769999999999
見えてるわ,2018-06-12 22:08:37,-0.364211
ハリルのサッカーに戻した,2018-06-12 22:08:37,-0.7302975
まだ０－０か健闘してるじゃん,2018-06-12 22:08:38,0.981842
パラグアイつよいの？,2018-06-12 22:08:38,0
柴崎なんだよなあ,2018-06-12 22:08:38,0
本田失格,2018-06-12 22:08:38,-0.18491000000000002
岡崎久々だな,2018-06-12 22:08:39,0
走らせていけ,2018-06-12 22:08:39,-0.922917
槙野と吉田いらなかったわ,2018-06-12 22:08:43,-0.6078375
きた,2018-06-12 22:08:43,0
こっちのがまだ見ててたのしいな,2018-06-12 22:08:43,0
点取れそう,2018-06-12 22:08:43,-0.716893
こんな挑戦する縦パスなかったもんな,2018-06-12 22:08:43,-0.55207325
本田がガン,2018-06-12 22:08:43,-0.24873
本田いらん,2018-06-12 22:08:43,-0.24873
きたな,2018-06-12 22:08:44,0
早いね攻撃,2018-06-12 22:08:44,0.032393000000000005
本田いらない,2018-06-12 22:08:44,-0.624306
ザキオカ,2018-06-12 22:08:47,0
パラグアイは常に20位以内だし,2018-06-12 22:08:47,-0.31636749999999997
おおお,2018-06-12 22:08:48,0
ああ,2018-06-12 22:08:48,-0.31688
足元よりスペース走る奴のがいい,2018-06-12 22:08:48,-0.5387689999999999
本田が足かせ,2018-06-12 22:08:48,-0.24873
柴咲いいよなぁ,2018-06-12 22:08:48,0
つかわれてないやーつ,2018-06-12 22:08:49,0
中村「・・・」,2018-06-12 22:08:49,0
柴崎でいいな,2018-06-12 22:08:49,0
松木うるさいよ,2018-06-12 22:08:53,0
シュートｗ,2018-06-12 22:08:53,-0.296994
おしい,2018-06-12 22:08:54,0
嫁から帰るラインきたわ,2018-06-12 22:08:54,-0.453426
へった,2018-06-12 22:08:54,0
ええやん,2018-06-12 22:08:54,0
おおいいやん,2018-06-12 22:08:54,0
いいボール,2018-06-12 22:08:54,-0.41356
柴崎だ,2018-06-12 22:08:54,0
きわどい,2018-06-12 22:08:54,-0.528814
背が足らんのや！,2018-06-12 22:08:58,-0.5356236666666666
(´・J・`)これ大阪？,2018-06-12 22:08:58,0
いい,2018-06-12 22:08:58,0
なんか期待感が全然違う,2018-06-12 22:08:58,-0.2268075
柴崎いいぞ,2018-06-12 22:08:59,0
居酒屋かよ,2018-06-12 22:08:59,-0.272345
本田よりいい,2018-06-12 22:08:59,-0.24873
ガクでええやん,2018-06-12 22:08:59,0
ふじもんｗｗｗ,2018-06-12 22:08:59,0
鹿島の3人はクラブW杯決勝を経験してるんだよな,2018-06-12 22:08:59,-0.39588175000000003
柴崎のセットプレーいいな,2018-06-12 22:09:03,-0.3118495
鹿島勢,2018-06-12 22:09:03,-0.343327
うまし,2018-06-12 22:09:03,0
正直セットプレーに可能性は感じない,2018-06-12 22:09:03,-0.3575489857142857
おお,2018-06-12 22:09:03,0
お,2018-06-12 22:09:03,0
お,2018-06-12 22:09:03,0
お,2018-06-12 22:09:04,0
本田入れろ,2018-06-12 22:09:04,-0.24873
松木不足,2018-06-12 22:09:04,-0.995923
しょっぼ,2018-06-12 22:09:08,0
なんか普通によさそう,2018-06-12 22:09:08,-0.93584
クソクロス,2018-06-12 22:09:08,-0.326113
うめぇ,2018-06-12 22:09:08,0
nandekonna,2018-06-12 22:09:08,0
はい,2018-06-12 22:09:09,0
kitaikannhaaru,2018-06-12 22:09:09,0
柴崎スタメン決定,2018-06-12 22:09:09,-0.649413
中島どこ？,2018-06-12 22:09:09,-0.214571
いいね,2018-06-12 22:09:09,0
3週間,2018-06-12 22:09:13,-0.249666
相手ざっこ,2018-06-12 22:09:13,0
いつものゴートク,2018-06-12 22:09:13,0
期待できる,2018-06-12 22:09:13,0.978309
どこにクロス,2018-06-12 22:09:13,-0.326113
ええやん,2018-06-12 22:09:14,0
ラシン,2018-06-12 22:09:14,0
攻めきれないでいる,2018-06-12 22:09:14,-0.878197
柴崎いい,2018-06-12 22:09:14,0
いい入りだ,2018-06-12 22:09:14,0
客いねー,2018-06-12 22:09:17,-0.929028
強いじゃん,2018-06-12 22:09:18,0
長谷部外れる可能性出てきたな,2018-06-12 22:09:18,-0.4719349666666666
松木声出せよ,2018-06-12 22:09:18,-0.365501
カビラさんカビラさん,2018-06-12 22:09:18,-0.598002
