"カワシマ！ ","23:33:03"
"ハメス交代❓😳","23:33:04"
"ゴールキーパーが日本人になった！！！！！ ","23:33:04"
"神島ｗ ","23:33:04"
"被カウンター。右クロスを中央ヘッドで左ポスト際へ行くも川島はじき出す。 ","23:33:04"
"前半30分、⚽️ボール支配率 日本43%、ポーランド57%川島ナイスセーブ👍","23:33:04"
"川島さんが掻き出したー！","23:33:04"
"仕事した！w","23:33:04"
"川島！！スーパーセーブまじやばかった😂😂😂","23:33:04"
"かわしまああああああああああああ ","23:33:04"
"川島る、始まる。 ","23:33:05"
"川島がやっといい働きしたww","23:33:05"
"川嶋〜*\(^o^)/* ","23:33:05"
"よしよし。いいけど、やばいぞ ","23:33:05"
"あぶねええええええええ","23:33:05"
"川島とめた！ ","23:33:05"
"うぉぉおおお神島さんや！！ ","23:33:05"
"ちょーギリギリやん、、あぶねぇー","23:33:05"
"ギリギリ・・・・耐えろ！ ","23:33:05"
"いいぞ、どや島 ","23:33:05"
"ないすぅ⤴︎","23:33:05"
"詰めるよりもボールの行方を見てくれてた。 ","23:33:06"
"川島さん！ ","23:33:06"
"川島ナイスセーブ！ ","23:33:07"
"よく止めた！","23:33:07"
"あああああぶねーよー　","23:33:07"
"あっぶな。。。川島さん帳消した！ ","23:33:07"
"川島ビッグセーブ！ ","23:33:07"
"ハメス、交代したぞ… ","23:33:08"
"川島ナイスセーブ👍✨","23:33:08"
"よく止めたー！！ ","23:33:08"
"あぶなっ！(((ʘ ʘ;)))","23:33:08"
"やればできるんやんけ川島ｗｗｗｗｗｗｗｗｗｗｗｗ ","23:33:08"
"かわしま とめましたー！ ","23:33:08"
"川島キターーーーーっ！残念、そこは川島！","23:33:08"
"川島いいぞー！！ ","23:33:09"
"川島今日はいいぞ！！！ ","23:33:09"
"川島ファインプレーよ。","23:33:09"
"いいよ！かわしまさん！入ってない！！ ","23:33:09"
"川島ナイス‼️_:(´ω`」 ∠):","23:33:09"
"川島(；ω；)！！！川島(；ω；)！！！！","23:33:09"
"今のはいいそ！川島！入ってない(((o(*ﾟ▽ﾟ*)o)))！ ","23:33:09"
"決められないでいると決められちゃうっていうパターンだけは避けたい。 ","23:33:09"
"これビデオ判定だろ！絶対するなよ！？ ","23:33:09"
"かわしまああああーーーーー あああ ","23:33:10"
"川島 ","23:33:10"
"これは守護神。 ","23:33:10"
"川島よう止めた！！がんばれ！","23:33:10"
"川島ナイスキーーーーーーー！","23:33:10"
"川島ナイスだな(手のひら返し) ","23:33:10"
"川島！ナイスセーブ！","23:33:10"
"川島ぁ！！(&gt;_&lt;) ","23:33:10"
"川島、ハンパないって！！","23:33:10"
"つかセカンドボールクリアしにいけよ　","23:33:10"
"川島😭✨✨ ","23:33:10"
"あぶねー","23:33:10"
"宇宙！！ ","23:33:11"
"エイジよくやった！！","23:33:11"
"川島こわいわー ","23:33:12"
"川島ビッグプレー！！ ","23:33:12"
"危ない！っていうか失点は時間の問題やろなぁ ","23:33:12"
"川島まだ貸しは残ってますよ","23:33:12"
"おけおけ。これが川島ですよ。よかった。ナイスセーブ川島！！","23:33:12"
"あぶねぇ・・・ ","23:33:13"
"いまの鳥肌たったぞ、よく触った","23:33:13"
"川島良いぞ今日は！","23:33:13"
"今のはよく触った・・・！","23:33:13"
"今のは良く止めた！ここはゴールキーパーとしての見せ場だ。　","23:33:13"
"【⚽2018ロシアW杯速報⚽】🇯🇵日本 vs ポーランド🇵🇱川島🇯🇵がビックセーブ！！！！速報はこちら⇒https://t.co/mcKKhNj9vn","23:33:13"
"ふぅ・・・ ","23:33:13"
"今度は大丈夫！","23:33:14"
"川島キレてる","23:33:14"
"ナイスセーブだけどあぶねー","23:33:14"
"川島→神島にジョブチェンジ","23:33:14"
"これは川島GJ ","23:33:14"
"川島ナイスセーブ！","23:33:14"
"今日の川島さんいいね👍 ","23:33:14"
"ラッキー｡ﾟ( ﾟஇωஇﾟ)ﾟ｡ ","23:33:15"
"川島ナイス！！","23:33:15"
"川島なんか心配やなぁ","23:33:15"
"ホント危なすぎる ","23:33:15"
"あーぶなっかしーーーなーー！！！ ","23:33:15"
"うおおおおおおおおおおおおお！川島ああああああ！","23:33:15"
"川島、偉かった！！！  ","23:33:15"
"おおおおナイス川島あああ！ ","23:33:15"
"川島すげえw","23:33:15"
"川島がやりよったw  ","23:33:15"
"完全に逝ったと思った…川島ナイスプレー！！！！","23:33:17"
"日本×ポーランド川島ボールをかき出した！！！ ビッグプレー！！！！ ","23:33:17"
"川島を褒めるのはまだ早い","23:33:17"
"川島信じてたで！（手のひらクルー ","23:33:17"
"今のは危なかった。川島よいよい ","23:33:17"
"1番川島ナイスセーブ","23:33:18"
"川島よく止めた！","23:33:18"
"ポーランドの流れになってきたな ","23:33:19"
"川島汚名返上のセーブだな  ","23:33:19"
"川島よかった‼️VARでも大丈夫👌 ","23:33:19"
"川島有難う！ ","23:33:19"
"よく止めた川島　","23:33:19"
"川島ーー！！！、！ ","23:33:19"
"川島さんすごい！！！😭😭😭やっぱり日本の守護神だ。。。😭","23:33:19"
"川島ナイスセーブ！ ","23:33:19"
"危なかった(^^;; ","23:33:20"
"危なかったねー ","23:33:20"
"今日は川島さんみせたねぇ。　","23:33:20"
"川島半端ないって。 ","23:33:20"
"手のひらねじ切れそう ","23:33:20"
"川島ナイスセーブ！ すっげ。 ","23:33:20"
"こんな時こそ。「川島半端ないって」よくやった！","23:33:21"
"今のは心臓に悪いわ　","23:33:21"
"コーナー流れ、ミドルはふかす。またまた助かった。","23:33:21"
"よく止めた！！！！こいうとこが、さすが経験だよね～！！！！","23:33:22"
"川島！ナイスセーブ！やれば出来るやん！","23:33:22"
"川島ーー！これが見たかった！！","23:33:23"
"川島覚醒キタああああああああああああああ‼️ ","23:33:23"
"健人くん💙2回目の更新ありがとう✨ 今宵のポーランド戦みんなで熱いパワーを送りましょう✌️頑張れ日本‼️","23:33:23"
"あっぶねーｗ ","23:33:23"
"守護神川島、ついに覚醒か🤔？","23:33:23"
"川島はやればできる子　","23:33:24"
"やっぱりセットプレーは怖い ","23:33:24"
"ディフェンスを外して空いたスペースで受けて、気の利いたパスやドリブルを混ぜてリズムの変化を生み出せる選手が欲しい。今日のスタメンだと。。。ちょっと厳しいか。山口、酒井高のポジショニングが攻守に中途半端 ","23:33:24"
"や川島守護神 ","23:33:25"
"川島ナイス👏ファインセーブ👏","23:33:25"
"川島！！！！！ ","23:33:25"
"こんなんでファインセーブとかやめてくれよ","23:33:25"
"かわしまああああああ ","23:33:26"
"ナイスセーブ、川島！ ","23:33:26"
"こえええｗｗｗ   ","23:33:27"
"川島ナイス。よしよし。 ","23:33:27"
"あっぶねｗｗｗｗｗｗｗｗｗｗ ","23:33:27"
"ゴールラインテクノロジーｷﾀ━━━(ﾟ∀ﾟ)━━━!!!! ","23:33:27"
"セカンドボールのシュートふかしてくれたの助かるわぁ ","23:33:28"
"高さだけが怖いな ","23:33:28"
"ラッキー、遠目から打ってくれて助かった。 ","23:33:28"
"セネガルさんがんがって下さい。","23:33:28"
"ナイスエイジ！！！！","23:33:28"
"怖い((((；ﾟДﾟ)))))))","23:33:28"
"バイタルが簡単に空いて崩されとる。なんとか修正してくれよ。 ","23:33:29"
"よく川島はじいたぞ！これが見たかったんだぞ！ ","23:33:29"
"川島ビッグセーーーブ！","23:33:29"
"まぁ、落ち着けよアナウンサーさん( ´▽｀) ","23:33:29"
"カワシマさん、今までごめんなさい。 ","23:33:29"
"あぶね！","23:33:30"
"かわしま！良かった‼️涙出るわ❗️ ","23:33:30"
"いやいや、今のｗ川島よくやった、だけどｗ","23:33:30"
"柴崎が動けていないのが気になる  ","23:33:30"
"川島永嗣はやっぱ最高のGKだぞ。","23:33:31"
"ギリ( ；´Д｀) ","23:33:31"
"やぱキーパーにひやひやするわぁ","23:33:31"
"今日は川島の中の人が違うみたいだな  ","23:33:31"
"川島あああ！ ナイスセーブ！ ","23:33:31"
"川島良くやったよ！おつかれ！ベンチ戻っておいで！ ","23:33:31"
"川島今日はボールキャッチカワシマしてる ","23:33:31"
"🇯🇵日本0-0ポーランド🇵🇱⚽【前半２８分】右ＣＫを柴崎が蹴るが、相手に頭でクリアされる。日本は高さで劣るだけに、セットプレーでは工夫が必要か⚽https://t.co/nDXIc7ymPL","23:33:31"
"危ない∑(￣ー￣;/！川島が死ぬ気で守っている(￣ー￣;/乙。","23:33:31"
"集中！集中！！　","23:33:31"
"🇯🇵永嗣、ヨシッ💪","23:33:31"
"めちゃくちゃギリギリだったｗｗｗｗｗ ","23:33:31"
"川島、また後ろに飛びつつも手が届いた！ファインプレーを褒められる！　","23:33:31"
"川島ちゃんと止めたねよかった ","23:33:31"
"川島、素晴らしいセーブ！　","23:33:32"
"GLTあっぶねｗｗｗｗｗｗｗｗｗｗ　 ","23:33:32"
"川島神  ","23:33:32"
"川島ナイス！！！","23:33:32"
"超ギリギリじゃんｗ ","23:33:32"
"マジで川島永嗣別人なんじゃないか？今回すごい日本代表してるぞ？","23:33:32"
"入ってるｗｗ ","23:33:32"
"川島ギリセーフ","23:33:33"
"ノーゴール ","23:33:33"
"これは劇場版川島 ","23:33:33"
"かわしまーーーーサンキューーー","23:33:33"
"川島が！止めた！ ","23:33:33"
"半分入ってる、、 ","23:33:33"
"あっぶねぇ！川島今日イチ出た！勝ったわ！","23:33:33"
"ひやーーーーー ","23:33:33"
"川島さんどうこうより、ディフェンスがずるずる下がりすぎだよ。","23:33:34"
"What a save by Kawashima. Capable of the best and worst. ","23:33:34"
"ギリギリだなｗ ","23:33:34"
"大至急、川島への謝罪を！！！ ","23:33:34"
"その前に宇佐美がクソすぎるわ ","23:33:35"
"今度は入ってないｗ　","23:33:35"
"川島ナイスセーブ！これでノッてくれるといいんだけど。 ","23:33:35"
"ギリギリ！ ","23:33:35"
"ポリシュカやめろ","23:33:35"
"川島やるやん♪ ","23:33:35"
"今日は川島にごめんなさいしないといけない日かな？ ","23:33:36"
"今日の川島はキテるな！","23:33:36"
"うっわあぶな、やられるかと ","23:33:36"
"ギリギリじゃねーかwww ","23:33:36"
"川島ナイスセーブ！相手は精神的ダメージを受けている。","23:33:36"
"【ニコ生視聴中】【サッカー ロシアW杯 日本×ポーランド】地上波では絶対流せない実況  ～ダバディ、元海外プロ選手、戦術マニアら 大放談～ https://t.co/PpZGbpmlb3 ","23:33:36"
"わー怖すぎた。よく止めた。","23:33:36"
"川島❗️やれば出来る子😆","23:33:36"
"ほらみんな、川島に掌返すなら今だよ！","23:33:36"
"ハメスにトラブルあったんだし、日本ダメっぽいし、セネガルさんお願いします！","23:33:36"
"VAR判定もOKか ","23:33:36"
"超こわい ","23:33:36"
"パンチング川島が神になった瞬間 ","23:33:36"
"けっこうギリギリだったな！！！ ","23:33:36"
"川島あああああ！！","23:33:37"
"必ず最後は香川が決めてくれる。 ","23:33:37"
"めっちゃギリギリやん ","23:33:37"
"あぶねーーー","23:33:37"
"GLTでもギリギリだｗ ","23:33:37"
"かわしま！！！ ","23:33:37"
"超ギリギリｗ ","23:33:37"
"川島選手よく止めた😭😭😭😭","23:33:37"
"このまま、両試合0-0なら、日本首位の公算","23:33:37"
"(前半33分) 🇯🇵 0-0 🇵🇱川島、素晴らしい。","23:33:37"
"川島GJ！","23:33:37"
"川島ないすぅー！！！久しぶりの神島を観たよ☺️🇯🇵","23:33:37"
"川島よく止めた！すごい！魂こもってましたね🇯🇵🇵🇱⚽️","23:33:38"
"川島ー！出てるからには頑張ってー！かき出したなぁ、、、 ","23:33:38"
"川島よくとめてくれたけど、なんか身体重そうじゃない？ ","23:33:38"
"フジテレビの解説は鈴木隆行か…","23:33:38"
"あぶねー ","23:33:38"
"GLT ノーゴール ","23:33:38"
"川島これはすごい ","23:33:38"
"こういうビッグセーブがあるから西野監督は川島を使ってるのだと思う。だって、ガヤさんそうだったじゃん！笑","23:33:38"
"ほんとギリギリだな ","23:33:38"
"なんであのボールでギリギリなんだよｗｗｗｗｗｗｗｗｗ ","23:33:39"
"鬼神・川島！ ","23:33:39"
"右クロスの選手にパス出した選手への後方からのスライディングしたの宇佐美？お咎め無しで済んだのかな？ ","23:33:39"
"ナイス川島！","23:33:39"
"寸止め！　寸止めだよ！！！！","23:33:40"
"ぎりぎり ","23:33:40"
"川島いいぞこれで調子に乗れる ","23:33:40"
"川島ナイスクリア！","23:33:40"
"ぎりぎりｗ","23:33:40"
"🏠到着ー川島ファインセーブ！ ","23:33:40"
